Days_since_last_order,Frequence_achat,Panier_moyen
341,1,367.2
341,1,293.36
341,2,132.95
341,1,384.5
341,1,33.0
341,1,144.5
341,1,44.09
341,1,153.59
341,1,594.55
341,1,137.17
341,1,65.79
341,1,153.09
341,1,43.98
341,1,88.0
341,1,213.64
341,1,323.54
341,1,93.48
341,1,204.53
341,1,31.38
341,1,67.5
341,1,615.11
341,1,309.4
341,1,38.59
341,1,17.34
341,1,83.68
341,1,36.78
341,1,236.09
341,1,120.0
341,1,61.0
341,1,138.15
341,1,177.37
341,1,45.42
341,1,102.84
341,1,73.83
341,1,105.18
341,1,80.73
341,1,47.1
341,1,172.54999999999998
341,1,82.23
341,1,87.45
341,1,127.53
341,1,191.49
341,1,62.78
341,1,72.55
341,1,88.44
341,1,202.5
341,1,74.77
341,1,67.5
341,1,352.55
341,1,60.76
341,1,22.84
341,1,34.8
341,1,118.75
341,1,45.22
341,1,30.29
341,1,77.66
341,1,399.22
341,1,186.45
341,1,121.26
341,1,35.41
341,1,83.41
341,1,61.01
341,1,1872.26
341,1,103.86
341,1,105.29
341,1,41.0
341,2,54.575
341,1,207.1
341,1,228.63
341,1,127.45
341,1,597.79
341,1,46.85
341,1,64.1
341,1,380.68
341,1,75.07
341,1,41.75
341,1,35.84
341,1,83.25
341,1,61.0
341,1,228.66
341,1,53.0
341,1,85.24
341,1,74.16
341,1,57.9
341,1,51.1
341,1,180.67
341,1,33.59
341,1,272.2
341,1,65.1
341,1,74.17
341,5,155.25428571428571
341,1,32.09
341,1,72.66
341,1,114.45
341,1,139.61
341,1,258.9
341,1,40.68
341,1,225.42
341,1,63.27
341,1,124.52
341,1,70.04
341,1,172.84
341,1,50.63
341,1,97.0
341,1,97.9
341,1,507.68
341,1,109.67
341,1,239.68
341,1,143.12
341,1,61.37
341,1,109.5
341,1,89.17
341,1,212.28
341,2,49.239999999999995
341,1,91.18
341,1,197.65
341,1,52.84
341,1,38.26
341,1,118.83
341,1,55.24
341,1,57.14
341,1,73.34
341,1,54.28
341,1,104.37
341,1,83.41
341,1,162.65
341,1,130.21
341,1,69.73
341,1,125.33
342,1,104.38
342,1,266.52
342,1,43.69
342,1,36.12
342,1,39.09
342,1,114.33
342,2,151.81666666666666
342,1,42.58
342,1,136.08
342,1,50.78
342,1,177.24
342,1,41.71
342,1,102.74
342,1,105.38
342,1,150.51
342,1,87.23
342,1,95.99
342,1,108.19
342,1,117.1
342,1,179.84
342,1,86.83
342,1,45.09
342,1,292.72
342,1,63.62
342,1,460.84
342,1,89.88
342,1,65.0
342,1,42.58
342,1,31.28
342,1,110.39
342,1,86.95
342,1,87.16
342,1,114.34
342,1,174.43
342,1,88.2
342,1,112.79
342,1,34.27
342,1,72.18
342,1,164.27
342,1,111.7
342,1,292.24
342,1,240.32
342,1,266.49
342,1,65.0
342,1,67.5
342,1,241.93
342,1,228.63
342,1,68.61
342,1,87.13
342,1,196.35
342,1,36.75
342,1,198.44
342,1,45.09
342,1,44.09
342,1,126.54
342,1,58.74
342,1,467.9
342,1,115.35
342,1,236.97
342,1,73.15
342,1,70.41
342,1,79.81
342,1,643.16
342,1,161.54
342,1,371.23
342,1,29.69
342,1,137.08
342,1,307.68
342,1,192.78
342,1,76.17
342,1,92.26
342,1,58.64
342,1,69.73
342,1,97.51
342,1,70.72
342,1,57.62
342,1,116.85
342,1,1334.03
342,1,35.41
342,1,57.62
342,1,124.42
342,1,243.01
342,1,69.61
342,1,35.74
342,1,236.97
342,1,450.51
342,1,80.1
342,1,148.03
342,1,72.75
342,1,35.0
342,1,134.83
342,1,172.84
342,1,93.26
342,1,97.62
342,1,150.18
342,1,55.37
342,1,67.79
342,1,68.0
342,1,359.19
342,1,24.89
342,1,67.5
342,1,108.26
342,1,58.18
342,1,137.98
342,1,36.11
342,1,125.77
342,1,39.75
342,1,90.05
342,1,157.21
342,1,152.17
342,1,41.06
342,1,88.8
342,1,192.47
342,1,112.73
342,1,81.5
342,1,26.09
342,1,244.15
342,1,122.4
342,1,121.18
342,1,85.75
342,1,32.62
342,1,46.69
342,1,181.71
342,1,83.22
342,1,98.8
342,1,221.16
342,1,201.82
342,1,38.55
342,1,371.94
342,1,99.44
342,1,64.1
342,1,87.93
342,1,96.705
342,1,116.94
342,1,602.88
342,1,27.97
342,1,82.83
342,1,139.61
342,1,389.9
342,1,106.87
342,1,36.59
342,1,225.66
342,1,50.010000000000005
342,1,123.02
342,1,199.77
342,2,125.22333333333331
342,1,102.64
342,1,41.5
342,1,127.17
342,1,32.24
342,1,204.07
342,1,158.89
342,1,431.65
342,1,603.26
342,1,336.98
342,1,319.11
342,1,106.87
342,1,58.74
342,1,83.15
342,1,46.11
342,2,202.135
342,1,111.18
342,1,33.62
342,1,106.87
342,1,349.56
342,1,144.56
342,1,176.65
342,1,37.77
342,1,359.18
342,1,75.59
342,1,450.53
342,1,64.23
342,1,284.9
342,1,73.86
342,1,180.3
342,1,163.81
342,1,671.85
342,1,339.64
342,1,698.5
342,1,31.77
342,1,114.33
342,1,294.7
342,1,122.37
342,1,22.68
342,1,44.09
342,1,265.12
342,1,54.09
342,1,64.09
342,1,72.66
342,1,619.86
342,1,139.52
342,1,36.69
342,1,59.79
342,1,103.75
342,1,76.18
342,1,187.43
342,1,1306.26
342,1,163.08
342,1,190.33
342,1,103.64
342,1,248.36
342,1,214.83
342,1,44.75
342,2,99.88
342,1,215.05
342,1,160.88
342,1,184.92
342,1,99.43
342,1,46.78
342,1,98.62
342,1,79.7
342,1,52.59
342,1,32.0
342,1,126.33
342,2,116.95333333333333
342,1,163.79
342,1,42.58
342,1,103.5
342,1,142.26
342,1,84.23
342,1,58.0
342,1,202.5
342,1,316.72
342,1,183.92
342,1,26.77
342,1,19.33
342,1,145.56
342,1,168.27
342,1,230.9
342,1,83.6
342,1,80.7
342,1,84.01
342,1,61.77
342,1,371.59
342,1,57.68
342,1,48.54
342,1,69.71
342,1,472.41
342,1,90.31
342,2,63.81
342,1,183.73
342,1,126.07
342,1,336.34
342,1,45.48
342,1,309.28
343,1,84.14
343,1,105.18
343,1,72.0
343,1,265.39
343,1,100.045
343,1,152.09
343,1,172.01
343,1,49.75
343,1,403.81
343,1,74.87
343,1,73.68
343,1,528.8
343,1,110.0
343,1,153.62
343,1,116.36
343,1,37.6
343,1,176.87
343,1,144.15
343,1,48.69
343,1,40.01
343,1,265.12
343,1,63.27
343,1,64.0
343,1,48.72
343,1,65.71
343,1,153.13
343,1,114.33
343,1,216.87
343,1,210.47
343,1,99.54
343,1,26.76
343,1,119.84
343,1,82.67
343,1,715.32
343,1,67.5
343,2,322.29499999999996
343,1,37.77
343,1,1778.01
343,1,136.6
343,1,471.03
343,1,64.0
343,1,63.27
343,1,131.26
343,1,319.11
343,1,103.12
343,1,37.78
343,1,70.72
343,1,100.82
343,1,191.83
343,1,75.77
343,1,114.33
343,1,988.87
343,1,77.04
343,1,35.0
343,1,81.48333333333333
343,1,61.77
343,1,120.77
343,1,162.06
343,1,204.18
343,1,96.635
343,1,96.95
343,1,124.46
343,1,163.81
343,1,155.22
343,1,34.35
343,1,195.0
343,1,20.55
343,1,34.0
343,1,61.5
343,1,56.78
343,1,185.94
343,1,161.54
343,1,57.5
343,1,97.62
343,1,58.27
343,1,139.61
343,1,17.77
343,1,128.24
343,1,137.94
343,1,30.24
343,1,568.3
343,1,147.52
343,1,79.37
343,1,69.73
343,1,47.8
343,1,132.05
343,1,61.84
343,1,66.69
343,1,119.29
343,1,76.17
343,1,72.22
343,1,272.87
343,1,16.78
343,1,142.86
343,1,129.39
343,1,22.84
343,1,48.01
343,1,91.3
343,1,87.55
343,1,40.69
343,1,60.85
343,1,69.73
343,1,189.88
343,1,408.12
343,1,92.57
343,1,69.54
343,1,192.44
343,1,194.12
343,1,69.73
343,1,71.04
343,1,284.63
343,1,69.73
343,1,33.62
343,1,141.62
343,1,165.96
343,1,57.77
343,1,53.1
343,1,676.84
343,1,169.37
343,1,64.1
343,1,65.71
343,1,56.36
343,1,93.3
343,1,29.44
343,1,66.69
